"Date","CDI.PA","OR.PA","EL","SSDOY","PG","SBH"
2020-02-24,407.200012,256,198.779999,59.939999,123.300003,12.42
2020-02-25,399.600006,252.699997,191.429993,60.700001,121.43,12.69
2020-02-26,402.799988,254,189.289993,60.189999,120.160004,12.27
2020-02-27,387.399994,246.600006,182.279999,59.23,113.5,12.52
2020-02-28,381,241,183.600006,59.48,113.230003,12.44
2020-03-02,386.799988,247.5,193.330002,59.669998,119.559998,12.35
2020-03-03,383,251.399994,188.389999,59.580002,118.169998,12.55
2020-03-04,389.799988,259.5,193.399994,60.830002,124.5,13.06
2020-03-05,376.799988,257.5,189.619995,60.77,121.629997,12.26
2020-03-06,364.200012,253.699997,191.949997,61.57,121.660004,12.68
2020-03-09,341.399994,236.800003,177.899994,60.32,116.059998,11.83
2020-03-10,334.200012,234.399994,187.380005,62.139999,120.550003,11.95
2020-03-11,332.799988,229.699997,172.509995,62.48,111.589996,11.19
2020-03-12,292.799988,213,157.350006,56.41,101.839996,9.63
2020-03-13,298,216,172.220001,55.130001,114.07,10.79
2020-03-16,276.399994,207.600006,148.979996,51.52,108.5,9.34
2020-03-17,276.399994,222.600006,153.740005,51.049999,118.239998,9.9
2020-03-18,253.199997,224.399994,156.240005,54.450001,117.449997,8.82
2020-03-19,257.200012,227.600006,156.509995,52.619999,110.830002,9.84
2020-03-20,265.600006,227,151,52.529999,102.43,9.06
2020-03-23,257.399994,220.600006,144.380005,50.689999,97.699997,7.81
2020-03-24,310.200012,238.300003,157.830002,55.389999,103.269997,9.02
2020-03-25,337.600006,253.800003,167.759995,57.57,100.919998,10.07
2020-03-26,345.799988,254.600006,172.979996,57.849998,107.379997,9.9
2020-03-27,319.200012,240,160.679993,59.23,110.169998,9.38
2020-03-30,311,246.300003,165.229996,59.380001,115,8.78
2020-03-31,326.399994,238.899994,159.339996,58.5,110,8.08
2020-04-01,314.799988,233.300003,153.380005,55.950001,109.330002,7.25
2020-04-02,305.799988,238,149.210007,56.880001,114.400002,6.97
2020-04-03,298.399994,236.300003,154.080002,56.860001,115.080002,6.79
2020-04-06,318.600006,235.399994,160.5,58.09,117.809998,8.03
2020-04-07,328.399994,240,163.169998,59.880001,112.769997,8.64
2020-04-08,325,242.399994,165.729996,59.150002,115.099998,9.02
2020-04-09,330,244.800003,164.830002,61.700001,114.660004,8.84
2020-04-14,336,250.5,165,61.25,120.959999,8.22
2020-04-15,326.399994,245.899994,157.789993,61.5,121.220001,7.53
2020-04-16,327.200012,244.5,161.869995,60.529999,121.5,7.31
2020-04-17,348.200012,247.600006,174.259995,63.220001,124.690002,7.7
2020-04-20,355,255.699997,167.789993,62.669998,120.599998,7.52
2020-04-21,339.600006,245.800003,161.110001,62.209999,119.68,8.09
2020-04-22,347.200012,248.100006,165.979996,61.630001,119.400002,8.89
2020-04-23,349.200012,245.800003,162.75,61.439999,119.400002,9.13
2020-04-24,345,243.300003,166.309998,60.990002,118.779999,9.1
2020-04-27,354.600006,246.199997,165.300003,60.619999,117.449997,9.45
2020-04-28,360.600006,254.399994,168.919998,60.52,116.889999,9.82
2020-04-29,365,256.200012,176.860001,61.59,117.080002,10.04
2020-04-30,355.399994,265.299988,176.399994,58.75,117.870003,9.71
2020-05-04,334.399994,250.199997,174.380005,59.009998,115.769997,9.49
2020-05-05,343,248.199997,169.940002,59.860001,116.010002,9.66
2020-05-06,333,243,169.520004,59.380001,113.099998,10.47
2020-05-07,342.200012,249,171.940002,60.25,112.169998,9.92
2020-05-08,348.600006,253.5,173.149994,59.990002,115.949997,10.49
2020-05-11,348.200012,255.899994,169.949997,60.580002,115.309998,10.24
2020-05-12,348,253.300003,168.550003,58.400002,114.550003,9.65
2020-05-13,341.799988,245.399994,162.759995,58.48,113.919998,9.7
2020-05-14,338,241.399994,164.190002,59.779999,113.809998,9.29
2020-05-15,336.399994,242.699997,169.410004,60.189999,114.610001,9.85
2020-05-18,357.799988,250.300003,178.25,60.209999,116.209999,11.01
2020-05-19,356.200012,248.300003,174.580002,60.400002,112.440002,10.7
2020-05-20,363,253.300003,179.75,61.099998,113.279999,10.81
2020-05-21,356.200012,248.300003,177.880005,59.990002,111.620003,11.49
2020-05-22,355,248.100006,178.199997,59.790001,112.599998,11.49
2020-05-26,365.399994,248.5,186.429993,63.41,112.029999,12.62
2020-05-27,374.200012,251.399994,193.559998,62.639999,113.889999,13.66
2020-05-28,386.399994,260.200012,192.479996,63.200001,116.059998,12.83
2020-05-29,378,261.899994,197.470001,61.349998,115.919998,13.04
2020-06-01,382.799988,258.799988,200.429993,63.630001,117.25,13.37
2020-06-02,389.399994,261.200012,202.679993,64.739998,118.059998,13.81
2020-06-03,400,270.399994,203.240005,64.900002,118.529999,15.22
2020-06-04,397.600006,266.5,201.119995,64.110001,116.050003,15.27
2020-06-05,408,269.700012,205.169998,64.059998,118.330002,15.64
2020-06-08,402.399994,264.700012,204.839996,65.760002,119.050003,16.030001
2020-06-09,400.799988,266,200.720001,66.57,118.339996,15.43
2020-06-10,399.200012,266.600006,200.429993,66.690002,119.230003,14.88
2020-06-11,376.200012,264.700012,189.199997,64.32,116.260002,13.44
2020-06-12,375.799988,263.399994,191.380005,64.980003,115.620003,13.46
2020-06-15,370,260.899994,191.440002,64.879997,116.690002,13.56
2020-06-16,370.799988,272.100006,196.199997,64.379997,118.129997,13.75
2020-06-17,375.600006,276.200012,195.190002,65.139999,117.93,13.34
2020-06-18,373.399994,276.600006,196.149994,65.589996,119.279999,12.93
2020-06-19,374,279.200012,190.300003,66.209999,118.919998,11.97
2020-06-22,371.399994,276.700012,192.259995,65.339996,117.75,12.49
2020-06-23,380.600006,280.600006,194.309998,65.410004,117.730003,12.63
2020-06-24,366.399994,279,187.75,65.099998,116.419998,11.7
2020-06-25,373.200012,281,186.949997,66.110001,117.889999,11.77
2020-06-26,373.799988,285.100006,184.139999,64.800003,115.230003,11.69
2020-06-29,372,285.299988,185.649994,64.400002,117.660004,12.43
2020-06-30,375.600006,285.700012,188.679993,63.549999,119.57,12.53
2020-07-01,370.600006,286.700012,189.330002,63.610001,119.980003,12.92
2020-07-02,384.799988,296.700012,191.610001,63.209999,120.879997,13.08
2020-07-06,392.200012,290.299988,192.020004,64.580002,121.629997,13.47
2020-07-07,388,288.299988,189.119995,64.68,122.220001,13.05
2020-07-08,386.799988,285.399994,188.610001,63.869999,122.889999,13.09
2020-07-09,391.200012,286.700012,187.809998,62.880001,122.480003,12.21
2020-07-10,389.399994,288.600006,189.690002,62.75,123.889999,12.51
2020-07-13,395.600006,287.799988,189.740005,62.880001,124.050003,12.8
2020-07-14,388.200012,285.799988,195.880005,62.990002,125.089996,13.64
2020-07-15,395,291.100006,199.529999,63.57,124.5,14.28
2020-07-16,389.399994,287.100006,199.139999,63.130001,124.760002,14.39
2020-07-17,389.399994,290.299988,198,63.07,125.629997,14.1
2020-07-20,391.200012,290,196.339996,62.5,125.239998,13.55
2020-07-21,390.399994,289.600006,194.470001,62.860001,125.07,13.81
2020-07-22,382.399994,287.100006,195.570007,61.950001,126.139999,13.67
2020-07-23,381.600006,291.299988,194.100006,61.52,126.160004,13.69
2020-07-24,375.200012,284.899994,191.75,61.759998,125.959999,12.96
2020-07-27,378,285.600006,192.839996,62.77,126.32,13.15
2020-07-28,358.600006,286.700012,192.600006,61.650002,127.879997,13.02
2020-07-29,359.399994,289.200012,190.880005,59.869999,128.309998,13.32
2020-07-30,349.799988,284.5,193.029999,56.57,131.419998,11.7
2020-07-31,344.799988,283,197.539993,55.439999,131.119995,11.61
2020-08-03,351.200012,278.100006,198.169998,56.360001,131.289993,11.55
2020-08-04,345.799988,281.600006,199.419998,56.650002,133.789993,12.15
2020-08-05,349.600006,282.5,201.240005,57.849998,133.440002,12.41
2020-08-06,342.799988,279,199.240005,55.049999,132.710007,12.57
2020-08-07,340.399994,277.600006,199.990005,52.049999,133.550003,12.85
2020-08-10,337,276,204.490005,52.150002,134.100006,13.34
2020-08-11,345.600006,277.200012,207.259995,51.099998,133.229996,13.05
2020-08-12,357.799988,282.200012,211.5,53.700001,135.460007,12.88
2020-08-13,352.600006,282.5,213.369995,53.099998,135.779999,12.91
2020-08-14,349,278.5,212.089996,52.77,135.100006,12.96
2020-08-17,355.600006,278.899994,213.970001,53.25,135.5,12.91
2020-08-18,349.200012,279.200012,213.289993,53.709999,136.509995,12.31
2020-08-19,351.799988,283,212.5,53.93,135.770004,12.47
2020-08-20,346.600006,279,198.270004,54.599998,136.850006,11.99
2020-08-21,348,273.899994,207.009995,54.150002,137.440002,11.86
2020-08-24,358.200012,278.600006,212.570007,55.630001,138.509995,12.17
2020-08-25,358.600006,278.799988,215.429993,56.68,139.059998,11.99
2020-08-26,364.200012,281.399994,216.679993,56.380001,138.389999,11.82
2020-08-27,362.799988,280.600006,216.410004,56.32,138.210007,11.67
2020-08-28,361,277.200012,222.929993,57.41,138.770004,11.6
2020-08-31,357.600006,276.899994,221.720001,58.119999,138.330002,11.16
2020-09-01,358,277.5,220.990005,58.43,138.179993,11.39
2020-09-02,368.200012,281.200012,221.960007,58.580002,140.509995,11.5
2020-09-03,368.399994,278.600006,218.059998,57.200001,138.259995,11.77
2020-09-04,362,273.899994,216.220001,57,137.960007,12.01
2020-09-08,359.799988,275.899994,216.020004,56.799999,135.940002,11.68
2020-09-09,363.799988,282.600006,218.509995,57.48,138.149994,11.62
2020-09-10,363.399994,281.5,214.600006,57.959999,136.699997,11.43
2020-09-11,370.200012,282.200012,214.690002,57.73,138.139999,10.95
2020-09-14,371.200012,281.399994,217.410004,57.369999,138.630005,10.94
2020-09-15,378,283.399994,217.759995,57.91,138.630005,10.71
2020-09-16,383.399994,281,217.259995,58.959999,137.699997,10.86
2020-09-17,381,280,215.710007,59.130001,137.520004,10.99
2020-09-18,379.600006,276.600006,212.389999,59.57,137.369995,10.63
2020-09-21,355.799988,271.100006,207.830002,58.860001,136.710007,10.36
2020-09-22,350,273.899994,209.830002,59.279999,137.960007,10.07
2020-09-23,353.399994,277.5,207.630005,58.799999,136.309998,9.61
2020-09-24,351.200012,274.100006,210.460007,58.43,136.919998,9.28
2020-09-25,348.600006,270.700012,215.199997,57.529999,137.619995,9.13
2020-09-28,357.600006,278.600006,215.75,58.060001,138.009995,9.06
2020-09-29,355.799988,281.5,214.779999,57.900002,137.259995,8.8
2020-09-30,349.600006,277.600006,218.25,58.130001,138.990005,8.69
2020-10-01,353,282.700012,219.529999,58.029999,139.240005,9.29
2020-10-02,350.799988,281.200012,218.759995,59.139999,138.119995,9.05
2020-10-05,362.799988,280,222.050003,60.84,139.389999,9.66
2020-10-06,362.799988,279.200012,217.660004,61.279999,139.610001,9.28
2020-10-07,364.600006,278.100006,221.479996,61.150002,140.699997,9.37
2020-10-08,365,278.5,224.210007,61.740002,141.649994,9.9
2020-10-09,369.799988,282.399994,224.600006,62.150002,142.919998,9.52
2020-10-12,386,287.399994,227.020004,62.830002,144.490005,9.44
2020-10-13,394,287.100006,223.020004,63.610001,144.210007,9.44
2020-10-14,389.799988,290.299988,222.839996,64.699997,144.039993,9.38
2020-10-15,380.799988,284.700012,221.880005,64.519997,143.830002,9.63
2020-10-16,410.399994,291.399994,224.130005,64.410004,144.389999,9.5
2020-10-19,400.799988,288.5,222.339996,64.599998,141.910004,9.31
2020-10-20,401,290.600006,225.720001,65.120003,142.479996,9.26
2020-10-21,393.399994,286.799988,232.649994,66.440002,143.25,9.15
2020-10-22,393.799988,285.299988,232.619995,66.480003,141.449997,9.45
2020-10-23,394.799988,288.600006,235.229996,65.849998,142.380005,9.37
2020-10-26,390.200012,285.299988,232.169998,63.41,141.300003,8.93
2020-10-27,379.200012,287.100006,231.050003,63.790001,142.360001,8.66
2020-10-28,365,278.799988,220.550003,62.880001,137.660004,8.45
2020-10-29,363.200012,279.100006,223.139999,62.790001,137.570007,8.74
2020-10-30,365.399994,277.700012,219.660004,61.970001,137.100006,8.37
2020-11-02,369.200012,283.899994,223.850006,62.799999,138.5,8.84
2020-11-03,376.799988,290.200012,224.789993,64.169998,141.220001,9.24
2020-11-04,384.600006,299.899994,227.75,65.160004,140.639999,9.09
2020-11-05,400.799988,298.799988,236.860001,67.18,142.380005,9.24
2020-11-06,402.399994,297,238.639999,67.650002,143.229996,9.3
2020-11-09,432.399994,311,246.210007,69.650002,137.990005,10.2
2020-11-10,429.200012,315.399994,247.350006,70,140.259995,10.72
2020-11-11,432.600006,319,248.229996,70.580002,142.070007,10.82
2020-11-12,415.600006,317.299988,249.490005,69.389999,142.149994,9.78
2020-11-13,410,314.200012,255.110001,68.5,144.279999,10.29
2020-11-16,421.799988,317.5,258.339996,70.239998,142.429993,11.2
2020-11-17,420.399994,316.600006,256.950012,69.959999,141.880005,11.17
2020-11-18,423.600006,314.600006,250.320007,69.559998,139.699997,10.24
2020-11-19,424.600006,310.799988,241.919998,69.019997,139.529999,10.41
2020-11-20,432.600006,312.100006,240.559998,69.389999,139.300003,10.8
2020-11-23,431.799988,306.299988,239.699997,69.93,138.759995,11.78
2020-11-24,429.399994,295.899994,245.809998,70.620003,138.309998,12.21
2020-11-25,432,304.399994,246.850006,70.970001,138.679993,12.16
2020-11-27,431.600006,309.299988,245.940002,71.68,138.610001,12.08
2020-11-30,428,306.799988,245.320007,70.650002,138.869995,11.5
2020-12-01,430.600006,306.299988,247.169998,71.18,139.369995,11.76
2020-12-02,432.799988,306.399994,245.320007,71.040001,138.360001,11.64
2020-12-03,438,305,245.460007,70.790001,137.339996,11.67
2020-12-04,441.600006,306.299988,244.119995,72.419998,137.470001,12.44
2020-12-07,442.200012,304,245.759995,70.949997,137.679993,11.74
2020-12-08,441,304.799988,248.479996,70.110001,138.050003,11.65
2020-12-09,443.200012,302,246.649994,69.980003,136.410004,11.97
2020-12-10,443.200012,301.700012,246.529999,69.779999,135.509995,11.99
2020-12-11,440.399994,302.5,245.75,69.970001,136.509995,11.69
2020-12-14,446,302.700012,247.449997,71.050003,135.850006,11.55
2020-12-15,450.200012,302.5,250.399994,71.190002,136.649994,12.11
2020-12-16,448,309.399994,258.679993,70.400002,137.270004,12.22
2020-12-17,440.600006,304.700012,263.829987,69.849998,138.25,12.78
2020-12-18,435.399994,305.399994,261.309998,69.620003,139.039993,12.24
2020-12-21,430,295.600006,254.520004,68.379997,137.520004,11.91
2020-12-22,435.799988,301.799988,257.459991,68.300003,136.550003,12.42
2020-12-23,434.399994,303.700012,259.630005,68.190002,136.339996,12.78
2020-12-24,438,302.299988,260.950012,67.900002,137.720001,12.65
2020-12-28,442,309.100006,263.820007,66.800003,138.679993,13.3
2020-12-29,450,312.200012,262.75,69.57,138.419998,12.89
2020-12-30,451.200012,313.200012,262.619995,69.150002,137.770004,12.82
2020-12-31,454.600006,310.799988,266.190002,69.300003,139.139999,13.04
2021-01-04,453,311.700012,254.990005,69.300003,137.820007,12.91
2021-01-05,443.399994,308.5,258.829987,67.739998,138.699997,12.81
2021-01-06,448,308.799988,258.339996,67.190002,140.160004,13.81
2021-01-07,460,307.600006,258.269989,64.75,138.850006,13.38
2021-01-08,465.200012,306.299988,260.730011,65.07,138.789993,13.31
2021-01-11,464.200012,305.100006,258.109985,64.550003,137.850006,13.42
2021-01-12,461,300.5,255.410004,63.080002,137.050003,13.66
2021-01-13,451.399994,301.5,256.660004,63.959999,137.259995,13.55
2021-01-14,445.799988,298,250.020004,65.129997,135.800003,13.64
2021-01-15,436,298.399994,249.130005,63.799999,134.779999,13.43
2021-01-19,432.600006,297.100006,248.440002,65.709999,133.600006,13.83
2021-01-20,441.399994,293.600006,255.220001,65.559998,131.929993,14.4
2021-01-21,447.399994,294.600006,255.270004,65.57,131.009995,14.48
2021-01-22,446.200012,296.299988,249.830002,68.459999,130,13.99
2021-01-25,440.600006,299,250.020004,67.349998,132.240005,14.95
2021-01-26,444.200012,301.799988,245.309998,67.889999,133.089996,15.85
2021-01-27,438.600006,297.600006,235.850006,65.629997,128.380005,15.33
2021-01-28,444,297.399994,245.080002,66.830002,130.360001,14.98
2021-01-29,431,290.100006,236.649994,65.699997,128.210007,15.1
2021-02-01,443.799988,296.5,241.850006,70,128.970001,15.83
2021-02-02,453,298.399994,246.860001,70.699997,128.789993,15.77
2021-02-03,448.399994,295.899994,248.619995,71.360001,128.949997,15.96
2021-02-04,448,298.100006,253.050003,71.949997,129.029999,15.67
2021-02-05,453.600006,305.600006,272.809998,71.790001,129.570007,14.72
2021-02-08,454.799988,308.200012,280.540009,74.120003,129.169998,14.49
2021-02-09,463.399994,312.799988,279.350006,74.220001,128.669998,15.59
2021-02-10,453.399994,311.299988,284.399994,73.470001,128.220001,15.09
2021-02-11,453.200012,309,289.76001,73.830002,128.330002,14.81
2021-02-12,454.399994,318.299988,290.25,76.709999,127.620003,15.29
2021-02-16,462.399994,313.600006,295.73999,76.860001,127.919998,15.43
2021-02-17,460,317,289.589996,78.330002,128.460007,15.66
2021-02-18,458.200012,316.799988,287.959991,78.330002,129.529999,15.87
2021-02-19,464.200012,316.100006,285.160004,77.919998,127.120003,15.7
2021-02-22,465.399994,310.899994,285.450012,78.010002,126.580002,15.92
2021-02-23,461.399994,311.700012,291.899994,77.519997,127.519997,15.93
2021-02-24,460,307.200012,294.339996,78.589996,127.660004,16.700001
2021-02-25,465,306.899994,289.619995,75.690002,126.580002,16.73
2021-02-26,460.399994,302.799988,285.859985,75.279999,123.529999,16.1
2021-03-01,472,305.700012,293.950012,75.459999,124.290001,17.700001
2021-03-02,479.399994,308.899994,289.540009,75.169998,123.900002,17.959999
2021-03-03,486.200012,307.600006,289.540009,74.410004,123.160004,18.209999
2021-03-04,480.200012,310.799988,285.190002,74.459999,122.150002,17.67
2021-03-05,469.600006,308.799988,292.890015,76.059998,125.980003,18.26
2021-03-08,480.200012,308.799988,280.070007,75.610001,127.309998,20.35
2021-03-09,484.200012,311.100006,280.019989,75.089996,126.18,20.41
2021-03-10,497.600006,318.5,285.25,74.839996,127.339996,20.9
2021-03-11,505.5,321.100006,291.640015,74.660004,126.910004,21.1
2021-03-12,507.5,322.600006,289.209991,74.370003,128.139999,21.280001
2021-03-15,502.5,321.5,289.549988,74.32,128.559998,21.309999
2021-03-16,509.5,323.399994,288.920013,74.720001,128.940002,20.299999
2021-03-17,514,326,290.73999,75.629997,128.419998,20.76
2021-03-18,516.5,322,286.98999,74.82,128.699997,20.219999
2021-03-19,510.5,320.399994,285.220001,73.400002,128.009995,20.540001
2021-03-22,506.5,320.799988,286.179993,71.610001,130.179993,20.139999
2021-03-23,509,321.700012,281.279999,68.209999,132.600006,19.459999
2021-03-24,506.5,318.200012,284.980011,66.919998,132.559998,19.059999
2021-03-25,508.5,322.700012,286.160004,67.339996,133.479996,20.190001
2021-03-26,504,323.600006,292.309998,67.379997,135.449997,20.33
2021-03-29,508.5,326.600006,290.529999,67.080002,137.570007,20.049999
2021-03-30,515.5,327.799988,295.130005,66.940002,135.449997,20.379999
2021-03-31,517,326.799988,290.850006,67.68,135.429993,20.129999
2021-04-01,520.5,323.850006,292.329987,68.699997,134.279999,20.18
2021-04-06,528,331.149994,295,68.870003,136.5,19.809999
2021-04-07,523.5,330.700012,295.130005,68.129997,136.740005,19.76
2021-04-08,535.5,339.600006,298.579987,68.839996,137.259995,20.110001
2021-04-09,537,338.450012,302.119995,68.32,136.369995,20.33
2021-04-12,542.5,337.100006,303.220001,70.529999,136.919998,20.6
2021-04-13,546.5,340.049988,303,72.110001,135.110001,19.959999
2021-04-14,564,339.149994,304.390015,72.540001,135.600006,20.110001
2021-04-15,577,342.799988,305.130005,72.720001,137.240005,20.209999
2021-04-16,591,336.549988,312.290009,73.82,137.25,20.43
2021-04-19,590.5,338.850006,309.179993,70.330002,136.610001,20.200001
2021-04-20,567,337.600006,309.429993,70.68,137.75,19.41
2021-04-21,594,342.600006,309.869995,70.610001,136.850006,19.65
2021-04-22,604.5,347.700012,312.089996,70.739998,134.630005,20.209999
2021-04-23,604,345.450012,313.790009,72.830002,133.940002,20.48
2021-04-26,598.5,342.75,316.25,71.480003,131.259995,20.309999
2021-04-27,601,336.200012,315.5,70.099998,131.179993,20.33
2021-04-28,604,339,315.5,70.389999,131.399994,20.09
2021-04-29,622.5,343.100006,316.75,70.07,132.509995,20.33
2021-04-30,611,341.649994,313.799988,72.800003,133.419998,20.07
2021-05-03,622,345.600006,288.929993,73.690002,135,20.74
2021-05-04,613,341.350006,302.109985,72.800003,134.539993,20.129999
2021-05-05,620,346,294.209991,73.169998,133.460007,20.26
2021-05-06,612,347.649994,299.350006,72.879997,135.139999,24.32
2021-05-07,627,349.899994,303.350006,73.639999,135.149994,25.290001
2021-05-10,618.5,352.399994,298.390015,72.559998,137.669998,24.66
2021-05-11,600.5,346.399994,294.809998,71.440002,136.990005,23.709999
2021-05-12,607,346.299988,290.070007,69.959999,135.539993,22.450001
2021-05-13,621.5,350.149994,291.019989,68.919998,137.720001,22.469999
2021-05-14,624,352.350006,296.480011,69.260002,138.009995,22.959999
2021-05-17,625.5,355.450012,296.640015,70.559998,137.729996,23.309999
2021-05-18,623,351.950012,296.200012,70.400002,136.320007,22.49
2021-05-19,616,350.149994,298.429993,69.239998,136.600006,21.83
2021-05-20,624,358.850006,297.970001,70.809998,138,21.360001
2021-05-21,627.5,361.299988,296.75,70.400002,138,21.93
2021-05-24,639,364.700012,302.459991,70.610001,137.960007,21.389999
2021-05-25,647,367.200012,305.190002,71.199997,138.429993,21.16
2021-05-26,649,366.450012,305.839996,73.889999,138.119995,21.620001
2021-05-27,650,365.899994,303.549988,72.809998,134.979996,21.73
2021-05-28,660,371.549988,306.519989,72.669998,134.850006,21.809999
2021-06-01,663,370,304.079987,72.25,132.880005,22.440001
2021-06-02,670.5,371.600006,303.660004,72.830002,133.460007,21.84
2021-06-03,666.5,372.850006,302.880005,73.349998,135.850006,21.370001
2021-06-04,671,376.399994,303.350006,73.809998,135.949997,20.040001
2021-06-07,671.5,378.75,302.959991,72.57,136.419998,20.299999
2021-06-08,675,380.799988,300.019989,72.699997,134.839996,20.370001
2021-06-09,679.5,382,297.839996,73.510002,134.789993,20.290001
2021-06-10,668.5,382,298.279999,74.32,135.789993,20.16
2021-06-11,685,384.049988,300.220001,74.150002,134.860001,20.77
2021-06-14,692,384.549988,303.220001,74.599998,134.910004,20.65
2021-06-15,693.5,387.450012,302.809998,73.790001,134.649994,19.91
2021-06-16,697,389.200012,299,74.93,132.779999,19.73
2021-06-17,697.5,391.399994,299.899994,75.360001,133.990005,19.16
2021-06-18,689.5,390.299988,295.880005,70.940002,132.029999,18.83
2021-06-21,696,389.25,301.480011,71.540001,133.070007,19.440001
2021-06-22,692.5,387.5,300.51001,71.900002,133.119995,22.08
2021-06-23,682,381.450012,302.380005,71.779999,132.929993,22.139999
2021-06-24,686.5,390.149994,308.700012,71.690002,133.020004,22.84
2021-06-25,687.5,385.399994,315.950012,74.790001,134.919998,22.57
2021-06-28,685,385.649994,314.540009,73.900002,135.320007,21.65
2021-06-29,686.5,383.25,317.51001,74.550003,134.399994,21.709999
2021-06-30,679,375.799988,318.079987,73.809998,134.929993,22.07
2021-07-01,681.5,375.350006,317.079987,73.900002,135.240005,22.440001
2021-07-02,682,372.649994,317.559998,74.82,135.899994,22.15
2021-07-06,670,370.5,319.040009,72.919998,135.979996,21.5
2021-07-07,675.5,376.5,319.149994,72.5,137,21.280001
2021-07-08,652,365,313.570007,71.400002,136.979996,20.700001
2021-07-09,671.5,371.799988,317.869995,73.110001,137.029999,21.26
2021-07-12,681,375.350006,320.480011,72.959999,137.139999,21.459999
2021-07-13,683.5,375.5,320.630005,72.910004,136.970001,21.1
2021-07-14,686,376.5,326.559998,71.550003,137.979996,21
2021-07-15,677,373.600006,326.959991,70.629997,139.160004,21.120001
2021-07-16,666.5,374.600006,324.48999,69.849998,140.509995,20.57
2021-07-19,654.5,373.149994,316.109985,68.889999,140.440002,20.549999
2021-07-20,661.5,376.700012,323.450012,70.089996,139.690002,21.65
2021-07-21,678,379.149994,323.079987,70.239998,139.199997,21.9
2021-07-22,680.5,379.200012,326.579987,70.260002,137.800003,21.74
2021-07-23,699,387.049988,333.549988,70.730003,139.789993,22.35
2021-07-26,698.5,383.5,333.320007,69.580002,140.279999,22.77
2021-07-27,675.5,383.549988,329.779999,69.440002,140.850006,22.379999
2021-07-28,688.5,385.850006,330.869995,69.010002,138.759995,22
2021-07-29,691.5,384.899994,333.589996,68.93,139.479996,20.219999
2021-07-30,684,385.899994,333.829987,66.900002,142.229996,18.92
2021-08-02,703,392.700012,327.670013,65.260002,141.880005,18.719999
2021-08-03,710.5,393.850006,327.540009,65.139999,143.949997,19.129999
2021-08-04,712.5,395.399994,325.779999,65.839996,142.429993,18.360001
2021-08-05,706.5,398.25,328.690002,67.379997,142.5,18.77
2021-08-06,699.5,399.049988,328.829987,69.300003,141.410004,18.860001
2021-08-09,694.5,399.100006,326.470001,69.5,142.179993,18.629999
2021-08-10,698.5,398.149994,327.720001,69.370003,142.270004,19.4
2021-08-11,702.5,400.299988,327.589996,69.459999,142.619995,19.5
2021-08-12,712,403.850006,326.779999,68.470001,142.949997,19.48
2021-08-13,719.5,403.100006,326.600006,69.260002,143.639999,19.07
2021-08-16,707.5,398.600006,327.980011,68.309998,144.639999,18.959999
2021-08-17,707,400.100006,322.600006,65.580002,144.880005,17.9
2021-08-18,674,393.200012,319.079987,64.059998,143.300003,17.76
2021-08-19,638.5,388.799988,327.399994,62.630001,144.990005,17.51
2021-08-20,635.5,392.5,330.179993,61.950001,145.089996,18
2021-08-23,658,395.100006,336.290009,63.700001,144.350006,18.24
2021-08-24,648,393.200012,337.600006,63.32,143.179993,18.959999
2021-08-25,642,393.049988,335.320007,63.169998,142.669998,18.889999
2021-08-26,631,394.100006,336.48999,63.049999,142.419998,18.67
2021-08-27,633,393.600006,340.820007,65.32,142.309998,18.91
2021-08-30,644,397.200012,343.480011,65.739998,142.929993,18.73
2021-08-31,638,396.299988,340.48999,66.199997,142.389999,18.59
2021-09-01,661.5,399.5,344.309998,67.160004,143.839996,18.530001
2021-09-02,661.5,400.149994,344.059998,68.870003,143.949997,18.030001
2021-09-03,646,394.850006,341.829987,70.989998,144.050003,17.68
2021-09-07,665.5,393.049988,337.570007,72,143.509995,17.040001
2021-09-08,660,394.049988,336.76001,73.410004,144.600006,16.559999
2021-09-09,668,397.700012,337.48999,72.169998,143.990005,16.85
2021-09-10,671,398.350006,335.709991,75.400002,144.130005,16.32
2021-09-13,660.5,397.5,332.929993,75.400002,145.679993,16.549999
2021-09-14,648.5,398.600006,330.820007,73.93,145.429993,16.48
2021-09-15,621,393,326.25,74.470001,145.119995,16.889999
2021-09-16,629.5,383.299988,323.130005,73.230003,144.110001,16.92
2021-09-17,637,382.600006,319.880005,72.010002,144.339996,16.91
2021-09-20,630,372.25,310.600006,71.019997,142.889999,16.65
2021-09-21,641,383.450012,311.579987,70.43,143.110001,16.52
2021-09-22,645.5,384.450012,318.559998,70.900002,143.600006,16.67
2021-09-23,657,387.25,321.320007,71.110001,144.190002,16.860001
2021-09-24,649,378.350006,320.649994,71.089996,143.550003,17.040001
2021-09-27,642.5,372,318.679993,70.07,141.660004,17.690001
2021-09-28,619,362.700012,309.540009,67.480003,140.589996,17.84
2021-09-29,629,363.299988,306.399994,67.449997,142.020004,18.24
2021-09-30,624,356.850006,299.929993,67.510002,139.800003,16.85
2021-10-01,628,361.549988,310.679993,68.07,139.580002,17.09
2021-10-04,616.5,361.5,306.200012,66.970001,138.789993,16.719999
2021-10-05,630.5,363.799988,313.179993,68.150002,139.330002,16.6
2021-10-06,623,358.149994,313.549988,68.330002,141.190002,16.110001
2021-10-07,637,361.899994,314.790009,71.040001,142.320007,16.26
2021-10-08,629.5,357.600006,311.709991,70.18,141.729996,15.73
